,Sequence Title,Query Title,Pident,Bitscore,Subject Sequence Length,e-value,Query Sequence Length,Start of Alignment in Subject,End of Alignment in Query,Start of Alignment in Query,End of Alignment in Query,mobileOG ID,Gene Name,Best Hit Accession ID,Major mobileOG Category,Minor mobileOG Category,Source Database,Evidence Type,Contig/ORF Name,ORF_Start_Stop_Strands,ORF_Start,ORF_End,Sense or Antisense Strand,Prodigal ID,Prodigal Designated Contigs,Unique_ORF,Partial Tag,Start Codon,RBS Motif,RBS Spacer,GC Content,Specific Contig,Final Sample Name
223,mobileOG_000751824|NA:Keyword|WP_050822585.1|integration/excision|NA|Multiple|Keyword Search,NODE_11_length_178517_cov_47.346066_106 # 101257 # 102429 # -1 # ID=11_106;partial=00;start_type=ATG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.350,98.2,766,390,9.38e-282,391,1,390,1,390,mobileOG_000751824,NA:Keyword,WP_050822585.1,integration/excision,NA,Multiple,Keyword Search,NODE_11_length_178517_cov_47.346066_106, 101257 # 102429 # -1 , 101257,102429,-1 ,11_106,11,106,00,ATG,AGGA/GGAG/GAGG,11-12bp,0.350,NODE_11_length_178517_cov_47.346066,mobileOG_000751824_NODE_11_length_178517_cov_47.346066
224,mobileOG_000743986|NA:Keyword|WP_002144062.1|integration/excision|NA|Multiple|Keyword Search,NODE_11_length_178517_cov_47.346066_106 # 101257 # 102429 # -1 # ID=11_106;partial=00;start_type=ATG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.350,92.8,733,390,8.46e-269,391,1,390,1,390,mobileOG_000743986,NA:Keyword,WP_002144062.1,integration/excision,NA,Multiple,Keyword Search,NODE_11_length_178517_cov_47.346066_106, 101257 # 102429 # -1 , 101257,102429,-1 ,11_106,11,106,00,ATG,AGGA/GGAG/GAGG,11-12bp,0.350,NODE_11_length_178517_cov_47.346066,mobileOG_000743986_NODE_11_length_178517_cov_47.346066
225,mobileOG_000744039|NA:Keyword|WP_065212456.1|integration/excision|NA|Multiple|Keyword Search,NODE_11_length_178517_cov_47.346066_106 # 101257 # 102429 # -1 # ID=11_106;partial=00;start_type=ATG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.350,92.3,733,390,8.46e-269,391,1,390,1,390,mobileOG_000744039,NA:Keyword,WP_065212456.1,integration/excision,NA,Multiple,Keyword Search,NODE_11_length_178517_cov_47.346066_106, 101257 # 102429 # -1 , 101257,102429,-1 ,11_106,11,106,00,ATG,AGGA/GGAG/GAGG,11-12bp,0.350,NODE_11_length_178517_cov_47.346066,mobileOG_000744039_NODE_11_length_178517_cov_47.346066
226,mobileOG_000732136|NA:Keyword|WP_000527114.1|integration/excision|NA|Plasmid RefSeq|Keyword Search,NODE_11_length_178517_cov_47.346066_106 # 101257 # 102429 # -1 # ID=11_106;partial=00;start_type=ATG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.350,91.8,727,390,2.32e-266,391,1,390,1,390,mobileOG_000732136,NA:Keyword,WP_000527114.1,integration/excision,NA,Plasmid RefSeq,Keyword Search,NODE_11_length_178517_cov_47.346066_106, 101257 # 102429 # -1 , 101257,102429,-1 ,11_106,11,106,00,ATG,AGGA/GGAG/GAGG,11-12bp,0.350,NODE_11_length_178517_cov_47.346066,mobileOG_000732136_NODE_11_length_178517_cov_47.346066
227,mobileOG_000746334|NA:Keyword|WP_103623168.1|integration/excision|NA|Plasmid RefSeq|Keyword Search,NODE_11_length_178517_cov_47.346066_106 # 101257 # 102429 # -1 # ID=11_106;partial=00;start_type=ATG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.350,91.5,724,392,5.89e-265,391,1,389,1,389,mobileOG_000746334,NA:Keyword,WP_103623168.1,integration/excision,NA,Plasmid RefSeq,Keyword Search,NODE_11_length_178517_cov_47.346066_106, 101257 # 102429 # -1 , 101257,102429,-1 ,11_106,11,106,00,ATG,AGGA/GGAG/GAGG,11-12bp,0.350,NODE_11_length_178517_cov_47.346066,mobileOG_000746334_NODE_11_length_178517_cov_47.346066
228,mobileOG_000407602|NA:Keyword|A0A243AUK2|integration/excision|NA|COMPASS|Keyword Search,NODE_11_length_178517_cov_47.346066_106 # 101257 # 102429 # -1 # ID=11_106;partial=00;start_type=ATG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.350,90.5,719,390,2.59e-263,391,1,390,1,390,mobileOG_000407602,NA:Keyword,A0A243AUK2,integration/excision,NA,COMPASS,Keyword Search,NODE_11_length_178517_cov_47.346066_106, 101257 # 102429 # -1 , 101257,102429,-1 ,11_106,11,106,00,ATG,AGGA/GGAG/GAGG,11-12bp,0.350,NODE_11_length_178517_cov_47.346066,mobileOG_000407602_NODE_11_length_178517_cov_47.346066
229,mobileOG_000407588|NA:Keyword|A0A243AUK2|integration/excision|NA|COMPASS|Keyword Search,NODE_11_length_178517_cov_47.346066_106 # 101257 # 102429 # -1 # ID=11_106;partial=00;start_type=ATG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.350,90.3,717,390,2.13e-262,391,1,390,1,390,mobileOG_000407588,NA:Keyword,A0A243AUK2,integration/excision,NA,COMPASS,Keyword Search,NODE_11_length_178517_cov_47.346066_106, 101257 # 102429 # -1 , 101257,102429,-1 ,11_106,11,106,00,ATG,AGGA/GGAG/GAGG,11-12bp,0.350,NODE_11_length_178517_cov_47.346066,mobileOG_000407588_NODE_11_length_178517_cov_47.346066
230,mobileOG_000407477|NA:Keyword|A0A193D226|integration/excision|NA|COMPASS|Keyword Search,NODE_11_length_178517_cov_47.346066_107 # 102833 # 103834 # 1 # ID=11_107;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.314,93.7,613,332,4.90e-223,334,1,332,1,332,mobileOG_000407477,NA:Keyword,A0A193D226,integration/excision,NA,COMPASS,Keyword Search,NODE_11_length_178517_cov_47.346066_107, 102833 # 103834 # 1 , 102833,103834,1 ,11_107,11,107,00,ATG,AGGAG,5-10bp,0.314,NODE_11_length_178517_cov_47.346066,mobileOG_000407477_NODE_11_length_178517_cov_47.346066
231,mobileOG_000407601|NA:Keyword|A0A243AT94|integration/excision|NA|COMPASS|Keyword Search,NODE_11_length_178517_cov_47.346066_107 # 102833 # 103834 # 1 # ID=11_107;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.314,92.4,600,331,3.55e-218,334,1,331,1,331,mobileOG_000407601,NA:Keyword,A0A243AT94,integration/excision,NA,COMPASS,Keyword Search,NODE_11_length_178517_cov_47.346066_107, 102833 # 103834 # 1 , 102833,103834,1 ,11_107,11,107,00,ATG,AGGAG,5-10bp,0.314,NODE_11_length_178517_cov_47.346066,mobileOG_000407601_NODE_11_length_178517_cov_47.346066
232,mobileOG_000746092|NA:Keyword|WP_103622581.1|integration/excision|NA|Plasmid RefSeq|Keyword Search,NODE_11_length_178517_cov_47.346066_122 # 115515 # 115865 # -1 # ID=11_122;partial=00;start_type=TTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.342,95.7,226,116,5.45e-77,117,1,116,1,116,mobileOG_000746092,NA:Keyword,WP_103622581.1,integration/excision,NA,Plasmid RefSeq,Keyword Search,NODE_11_length_178517_cov_47.346066_122, 115515 # 115865 # -1 , 115515,115865,-1 ,11_122,11,122,00,TTG,AGGAG,5-10bp,0.342,NODE_11_length_178517_cov_47.346066,mobileOG_000746092_NODE_11_length_178517_cov_47.346066
233,mobileOG_000744619|NA:Keyword|A0A242Z0H0|integration/excision|NA|Multiple|Keyword Search,NODE_11_length_178517_cov_47.346066_122 # 115515 # 115865 # -1 # ID=11_122;partial=00;start_type=TTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.342,94.0,220,116,7.45e-75,117,1,116,1,116,mobileOG_000744619,NA:Keyword,A0A242Z0H0,integration/excision,NA,Multiple,Keyword Search,NODE_11_length_178517_cov_47.346066_122, 115515 # 115865 # -1 , 115515,115865,-1 ,11_122,11,122,00,TTG,AGGAG,5-10bp,0.342,NODE_11_length_178517_cov_47.346066,mobileOG_000744619_NODE_11_length_178517_cov_47.346066
234,mobileOG_000398383|NA:Keyword|WP_088021150.1|integration/excision|NA|COMPASS|Keyword Search,NODE_11_length_178517_cov_47.346066_123 # 116616 # 116777 # 1 # ID=11_123;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.302,98.1,108,118,9.23e-32,54,1,53,1,53,mobileOG_000398383,NA:Keyword,WP_088021150.1,integration/excision,NA,COMPASS,Keyword Search,NODE_11_length_178517_cov_47.346066_123, 116616 # 116777 # 1 , 116616,116777,1 ,11_123,11,123,00,ATG,GGA/GAG/AGG,11-12bp,0.302,NODE_11_length_178517_cov_47.346066,mobileOG_000398383_NODE_11_length_178517_cov_47.346066
235,mobileOG_000402971|NA:Keyword|WP_000762749.1|integration/excision|NA|Multiple|Keyword Search,NODE_11_length_178517_cov_47.346066_123 # 116616 # 116777 # 1 # ID=11_123;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.302,98.1,108,132,1.38e-31,54,1,53,1,53,mobileOG_000402971,NA:Keyword,WP_000762749.1,integration/excision,NA,Multiple,Keyword Search,NODE_11_length_178517_cov_47.346066_123, 116616 # 116777 # 1 , 116616,116777,1 ,11_123,11,123,00,ATG,GGA/GAG/AGG,11-12bp,0.302,NODE_11_length_178517_cov_47.346066,mobileOG_000402971_NODE_11_length_178517_cov_47.346066
236,mobileOG_000406556|NA:Keyword|WP_000762752.1|integration/excision|NA|Multiple|Keyword Search,NODE_11_length_178517_cov_47.346066_123 # 116616 # 116777 # 1 # ID=11_123;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.302,98.1,108,132,1.38e-31,54,1,53,1,53,mobileOG_000406556,NA:Keyword,WP_000762752.1,integration/excision,NA,Multiple,Keyword Search,NODE_11_length_178517_cov_47.346066_123, 116616 # 116777 # 1 , 116616,116777,1 ,11_123,11,123,00,ATG,GGA/GAG/AGG,11-12bp,0.302,NODE_11_length_178517_cov_47.346066,mobileOG_000406556_NODE_11_length_178517_cov_47.346066
237,mobileOG_000411992|NA:Keyword|WP_063538542.1|integration/excision|NA|COMPASS|Keyword Search,NODE_11_length_178517_cov_47.346066_123 # 116616 # 116777 # 1 # ID=11_123;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.302,98.1,108,132,1.38e-31,54,1,53,1,53,mobileOG_000411992,NA:Keyword,WP_063538542.1,integration/excision,NA,COMPASS,Keyword Search,NODE_11_length_178517_cov_47.346066_123, 116616 # 116777 # 1 , 116616,116777,1 ,11_123,11,123,00,ATG,GGA/GAG/AGG,11-12bp,0.302,NODE_11_length_178517_cov_47.346066,mobileOG_000411992_NODE_11_length_178517_cov_47.346066
238,mobileOG_000413537|NA:Keyword|WP_000762747.1|integration/excision|NA|COMPASS|Keyword Search,NODE_11_length_178517_cov_47.346066_123 # 116616 # 116777 # 1 # ID=11_123;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.302,98.1,108,132,1.38e-31,54,1,53,1,53,mobileOG_000413537,NA:Keyword,WP_000762747.1,integration/excision,NA,COMPASS,Keyword Search,NODE_11_length_178517_cov_47.346066_123, 116616 # 116777 # 1 , 116616,116777,1 ,11_123,11,123,00,ATG,GGA/GAG/AGG,11-12bp,0.302,NODE_11_length_178517_cov_47.346066,mobileOG_000413537_NODE_11_length_178517_cov_47.346066
239,mobileOG_000754794|NA:Keyword|WP_009327546.1|integration/excision|NA|Multiple|Keyword Search,NODE_11_length_178517_cov_47.346066_123 # 116616 # 116777 # 1 # ID=11_123;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.302,98.1,108,132,1.38e-31,54,1,53,1,53,mobileOG_000754794,NA:Keyword,WP_009327546.1,integration/excision,NA,Multiple,Keyword Search,NODE_11_length_178517_cov_47.346066_123, 116616 # 116777 # 1 , 116616,116777,1 ,11_123,11,123,00,ATG,GGA/GAG/AGG,11-12bp,0.302,NODE_11_length_178517_cov_47.346066,mobileOG_000754794_NODE_11_length_178517_cov_47.346066
240,mobileOG_000754812|NA:Keyword|WP_016513590.1|integration/excision|NA|Plasmid RefSeq|Keyword Search,NODE_11_length_178517_cov_47.346066_123 # 116616 # 116777 # 1 # ID=11_123;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.302,98.1,108,132,1.38e-31,54,1,53,1,53,mobileOG_000754812,NA:Keyword,WP_016513590.1,integration/excision,NA,Plasmid RefSeq,Keyword Search,NODE_11_length_178517_cov_47.346066_123, 116616 # 116777 # 1 , 116616,116777,1 ,11_123,11,123,00,ATG,GGA/GAG/AGG,11-12bp,0.302,NODE_11_length_178517_cov_47.346066,mobileOG_000754812_NODE_11_length_178517_cov_47.346066
241,mobileOG_000754850|NA:Keyword|WP_065705343.1|integration/excision|NA|Multiple|Keyword Search,NODE_11_length_178517_cov_47.346066_123 # 116616 # 116777 # 1 # ID=11_123;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.302,98.1,108,132,1.38e-31,54,1,53,1,53,mobileOG_000754850,NA:Keyword,WP_065705343.1,integration/excision,NA,Multiple,Keyword Search,NODE_11_length_178517_cov_47.346066_123, 116616 # 116777 # 1 , 116616,116777,1 ,11_123,11,123,00,ATG,GGA/GAG/AGG,11-12bp,0.302,NODE_11_length_178517_cov_47.346066,mobileOG_000754850_NODE_11_length_178517_cov_47.346066
242,mobileOG_000755288|NA:Keyword|WP_050844947.1|integration/excision|NA|Multiple|Keyword Search,NODE_11_length_178517_cov_47.346066_123 # 116616 # 116777 # 1 # ID=11_123;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.302,98.1,108,132,1.38e-31,54,1,53,1,53,mobileOG_000755288,NA:Keyword,WP_050844947.1,integration/excision,NA,Multiple,Keyword Search,NODE_11_length_178517_cov_47.346066_123, 116616 # 116777 # 1 , 116616,116777,1 ,11_123,11,123,00,ATG,GGA/GAG/AGG,11-12bp,0.302,NODE_11_length_178517_cov_47.346066,mobileOG_000755288_NODE_11_length_178517_cov_47.346066
243,mobileOG_000756100|NA:Keyword|WP_042514277.1|integration/excision|NA|Multiple|Keyword Search,NODE_11_length_178517_cov_47.346066_123 # 116616 # 116777 # 1 # ID=11_123;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.302,98.1,108,132,1.38e-31,54,1,53,1,53,mobileOG_000756100,NA:Keyword,WP_042514277.1,integration/excision,NA,Multiple,Keyword Search,NODE_11_length_178517_cov_47.346066_123, 116616 # 116777 # 1 , 116616,116777,1 ,11_123,11,123,00,ATG,GGA/GAG/AGG,11-12bp,0.302,NODE_11_length_178517_cov_47.346066,mobileOG_000756100_NODE_11_length_178517_cov_47.346066
244,mobileOG_000756101|NA:Keyword|WP_044438563.1|integration/excision|NA|Plasmid RefSeq|Keyword Search,NODE_11_length_178517_cov_47.346066_123 # 116616 # 116777 # 1 # ID=11_123;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.302,98.1,108,132,1.38e-31,54,1,53,1,53,mobileOG_000756101,NA:Keyword,WP_044438563.1,integration/excision,NA,Plasmid RefSeq,Keyword Search,NODE_11_length_178517_cov_47.346066_123, 116616 # 116777 # 1 , 116616,116777,1 ,11_123,11,123,00,ATG,GGA/GAG/AGG,11-12bp,0.302,NODE_11_length_178517_cov_47.346066,mobileOG_000756101_NODE_11_length_178517_cov_47.346066
245,mobileOG_000756104|NA:Keyword|WP_063538879.1|integration/excision|NA|Multiple|Keyword Search,NODE_11_length_178517_cov_47.346066_123 # 116616 # 116777 # 1 # ID=11_123;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.302,98.1,108,132,1.38e-31,54,1,53,1,53,mobileOG_000756104,NA:Keyword,WP_063538879.1,integration/excision,NA,Multiple,Keyword Search,NODE_11_length_178517_cov_47.346066_123, 116616 # 116777 # 1 , 116616,116777,1 ,11_123,11,123,00,ATG,GGA/GAG/AGG,11-12bp,0.302,NODE_11_length_178517_cov_47.346066,mobileOG_000756104_NODE_11_length_178517_cov_47.346066
246,mobileOG_000756528|NA:Keyword|WP_098664340.1|integration/excision|NA|Plasmid RefSeq|Keyword Search,NODE_11_length_178517_cov_47.346066_123 # 116616 # 116777 # 1 # ID=11_123;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.302,98.1,108,132,1.38e-31,54,1,53,1,53,mobileOG_000756528,NA:Keyword,WP_098664340.1,integration/excision,NA,Plasmid RefSeq,Keyword Search,NODE_11_length_178517_cov_47.346066_123, 116616 # 116777 # 1 , 116616,116777,1 ,11_123,11,123,00,ATG,GGA/GAG/AGG,11-12bp,0.302,NODE_11_length_178517_cov_47.346066,mobileOG_000756528_NODE_11_length_178517_cov_47.346066
247,mobileOG_000756801|NA:Keyword|WP_088911294.1|integration/excision|NA|Multiple|Keyword Search,NODE_11_length_178517_cov_47.346066_123 # 116616 # 116777 # 1 # ID=11_123;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.302,98.1,108,132,1.38e-31,54,1,53,1,53,mobileOG_000756801,NA:Keyword,WP_088911294.1,integration/excision,NA,Multiple,Keyword Search,NODE_11_length_178517_cov_47.346066_123, 116616 # 116777 # 1 , 116616,116777,1 ,11_123,11,123,00,ATG,GGA/GAG/AGG,11-12bp,0.302,NODE_11_length_178517_cov_47.346066,mobileOG_000756801_NODE_11_length_178517_cov_47.346066
248,mobileOG_000756522|NA:Keyword|WP_065705966.1|integration/excision|NA|Multiple|Keyword Search,NODE_11_length_178517_cov_47.346066_123 # 116616 # 116777 # 1 # ID=11_123;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.302,98.1,108,137,1.59e-31,54,1,53,1,53,mobileOG_000756522,NA:Keyword,WP_065705966.1,integration/excision,NA,Multiple,Keyword Search,NODE_11_length_178517_cov_47.346066_123, 116616 # 116777 # 1 , 116616,116777,1 ,11_123,11,123,00,ATG,GGA/GAG/AGG,11-12bp,0.302,NODE_11_length_178517_cov_47.346066,mobileOG_000756522_NODE_11_length_178517_cov_47.346066
249,"mobileOG_000375058|abrB|WP_016112305.1|transfer|regulation,competence|Plasmid RefSeq|Homology",NODE_11_length_178517_cov_47.346066_124 # 116856 # 117134 # -1 # ID=11_124;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.297,93.5,170,92,8.79e-56,93,1,92,1,92,mobileOG_000375058,abrB,WP_016112305.1,transfer,"regulation,competence",Plasmid RefSeq,Homology,NODE_11_length_178517_cov_47.346066_124, 116856 # 117134 # -1 , 116856,117134,-1 ,11_124,11,124,00,ATG,GGA/GAG/AGG,5-10bp,0.297,NODE_11_length_178517_cov_47.346066,mobileOG_000375058_NODE_11_length_178517_cov_47.346066
250,"mobileOG_000375044|abrB|WP_000843053.1|transfer|regulation,competence|Multiple|Homology",NODE_11_length_178517_cov_47.346066_124 # 116856 # 117134 # -1 # ID=11_124;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.297,92.4,169,92,3.58e-55,93,1,92,1,92,mobileOG_000375044,abrB,WP_000843053.1,transfer,"regulation,competence",Multiple,Homology,NODE_11_length_178517_cov_47.346066_124, 116856 # 117134 # -1 , 116856,117134,-1 ,11_124,11,124,00,ATG,GGA/GAG/AGG,5-10bp,0.297,NODE_11_length_178517_cov_47.346066,mobileOG_000375044_NODE_11_length_178517_cov_47.346066
251,"mobileOG_000375045|abrB|WP_000843058.1|transfer|regulation,competence|Multiple|Homology",NODE_11_length_178517_cov_47.346066_124 # 116856 # 117134 # -1 # ID=11_124;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.297,93.5,169,92,3.58e-55,93,1,92,1,92,mobileOG_000375045,abrB,WP_000843058.1,transfer,"regulation,competence",Multiple,Homology,NODE_11_length_178517_cov_47.346066_124, 116856 # 117134 # -1 , 116856,117134,-1 ,11_124,11,124,00,ATG,GGA/GAG/AGG,5-10bp,0.297,NODE_11_length_178517_cov_47.346066,mobileOG_000375045_NODE_11_length_178517_cov_47.346066
252,"mobileOG_000375073|abrB|WP_063676462.1|transfer|regulation,competence|Multiple|Homology",NODE_11_length_178517_cov_47.346066_124 # 116856 # 117134 # -1 # ID=11_124;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.297,91.3,168,92,5.09e-55,93,1,92,1,92,mobileOG_000375073,abrB,WP_063676462.1,transfer,"regulation,competence",Multiple,Homology,NODE_11_length_178517_cov_47.346066_124, 116856 # 117134 # -1 , 116856,117134,-1 ,11_124,11,124,00,ATG,GGA/GAG/AGG,5-10bp,0.297,NODE_11_length_178517_cov_47.346066,mobileOG_000375073_NODE_11_length_178517_cov_47.346066
253,"mobileOG_000341470|abrB|WP_000843050.1|transfer|regulation,competence|Multiple|Homology",NODE_11_length_178517_cov_47.346066_124 # 116856 # 117134 # -1 # ID=11_124;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.297,91.3,167,92,1.03e-54,93,1,92,1,92,mobileOG_000341470,abrB,WP_000843050.1,transfer,"regulation,competence",Multiple,Homology,NODE_11_length_178517_cov_47.346066_124, 116856 # 117134 # -1 , 116856,117134,-1 ,11_124,11,124,00,ATG,GGA/GAG/AGG,5-10bp,0.297,NODE_11_length_178517_cov_47.346066,mobileOG_000341470_NODE_11_length_178517_cov_47.346066
254,"mobileOG_000356772|abrB|WP_000843052.1|transfer|regulation,competence|Multiple|Homology",NODE_11_length_178517_cov_47.346066_124 # 116856 # 117134 # -1 # ID=11_124;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.297,92.4,167,92,1.03e-54,93,1,92,1,92,mobileOG_000356772,abrB,WP_000843052.1,transfer,"regulation,competence",Multiple,Homology,NODE_11_length_178517_cov_47.346066_124, 116856 # 117134 # -1 , 116856,117134,-1 ,11_124,11,124,00,ATG,GGA/GAG/AGG,5-10bp,0.297,NODE_11_length_178517_cov_47.346066,mobileOG_000356772_NODE_11_length_178517_cov_47.346066
255,"mobileOG_000375068|abrB|WP_050822444.1|transfer|regulation,competence|Multiple|Homology",NODE_11_length_178517_cov_47.346066_124 # 116856 # 117134 # -1 # ID=11_124;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.297,92.4,167,92,1.46e-54,93,1,92,1,92,mobileOG_000375068,abrB,WP_050822444.1,transfer,"regulation,competence",Multiple,Homology,NODE_11_length_178517_cov_47.346066_124, 116856 # 117134 # -1 , 116856,117134,-1 ,11_124,11,124,00,ATG,GGA/GAG/AGG,5-10bp,0.297,NODE_11_length_178517_cov_47.346066,mobileOG_000375068_NODE_11_length_178517_cov_47.346066
256,"mobileOG_000375070|abrB|WP_061139952.1|transfer|regulation,competence|Multiple|Homology",NODE_11_length_178517_cov_47.346066_124 # 116856 # 117134 # -1 # ID=11_124;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.297,91.3,167,92,1.46e-54,93,1,92,1,92,mobileOG_000375070,abrB,WP_061139952.1,transfer,"regulation,competence",Multiple,Homology,NODE_11_length_178517_cov_47.346066_124, 116856 # 117134 # -1 , 116856,117134,-1 ,11_124,11,124,00,ATG,GGA/GAG/AGG,5-10bp,0.297,NODE_11_length_178517_cov_47.346066,mobileOG_000375070_NODE_11_length_178517_cov_47.346066
257,"mobileOG_000340736|abrB|WP_000843060.1|transfer|regulation,competence|Plasmid RefSeq|Homology",NODE_11_length_178517_cov_47.346066_124 # 116856 # 117134 # -1 # ID=11_124;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.297,91.3,167,92,1.46e-54,93,1,92,1,92,mobileOG_000340736,abrB,WP_000843060.1,transfer,"regulation,competence",Plasmid RefSeq,Homology,NODE_11_length_178517_cov_47.346066_124, 116856 # 117134 # -1 , 116856,117134,-1 ,11_124,11,124,00,ATG,GGA/GAG/AGG,5-10bp,0.297,NODE_11_length_178517_cov_47.346066,mobileOG_000340736_NODE_11_length_178517_cov_47.346066
258,"mobileOG_000062813|abrB|WP_000843047.1|transfer|regulation,competence|Multiple|Homology",NODE_11_length_178517_cov_47.346066_124 # 116856 # 117134 # -1 # ID=11_124;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.297,91.3,167,92,2.08e-54,93,1,92,1,92,mobileOG_000062813,abrB,WP_000843047.1,transfer,"regulation,competence",Multiple,Homology,NODE_11_length_178517_cov_47.346066_124, 116856 # 117134 # -1 , 116856,117134,-1 ,11_124,11,124,00,ATG,GGA/GAG/AGG,5-10bp,0.297,NODE_11_length_178517_cov_47.346066,mobileOG_000062813_NODE_11_length_178517_cov_47.346066
259,"mobileOG_000364757|abrB|WP_044798451.1|transfer|regulation,competence|Multiple|Homology",NODE_11_length_178517_cov_47.346066_124 # 116856 # 117134 # -1 # ID=11_124;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.297,91.3,167,92,2.08e-54,93,1,92,1,92,mobileOG_000364757,abrB,WP_044798451.1,transfer,"regulation,competence",Multiple,Homology,NODE_11_length_178517_cov_47.346066_124, 116856 # 117134 # -1 , 116856,117134,-1 ,11_124,11,124,00,ATG,GGA/GAG/AGG,5-10bp,0.297,NODE_11_length_178517_cov_47.346066,mobileOG_000364757_NODE_11_length_178517_cov_47.346066
260,"mobileOG_000052228|abrB|WP_000843046.1|transfer|regulation,competence|Multiple|Homology",NODE_11_length_178517_cov_47.346066_124 # 116856 # 117134 # -1 # ID=11_124;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.297,91.3,166,92,4.19e-54,93,1,92,1,92,mobileOG_000052228,abrB,WP_000843046.1,transfer,"regulation,competence",Multiple,Homology,NODE_11_length_178517_cov_47.346066_124, 116856 # 117134 # -1 , 116856,117134,-1 ,11_124,11,124,00,ATG,GGA/GAG/AGG,5-10bp,0.297,NODE_11_length_178517_cov_47.346066,mobileOG_000052228_NODE_11_length_178517_cov_47.346066
