,Sequence Title,Query Title,Pident,Bitscore,Subject Sequence Length,e-value,Query Sequence Length,Start of Alignment in Subject,End of Alignment in Query,Start of Alignment in Query,End of Alignment in Query,mobileOG ID,Gene Name,Best Hit Accession ID,Major mobileOG Category,Minor mobileOG Category,Source Database,Evidence Type,Contig/ORF Name,ORF_Start_Stop_Strands,ORF_Start,ORF_End,Sense or Antisense Strand,Prodigal ID,Prodigal Designated Contigs,Unique_ORF,Partial Tag,Start Codon,RBS Motif,RBS Spacer,GC Content,Specific Contig,Final Sample Name
277,mobileOG_000368554|ogt|WP_033642088.1|replication/recombination/repair|NA|Plasmid RefSeq|Homology,NODE_9_length_229533_cov_35.830878_112 # 115444 # 115758 # -1 # ID=9_112;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.625,100,219,104,1.25e-74,105,1,104,1,104,mobileOG_000368554,ogt,WP_033642088.1,replication/recombination/repair,NA,Plasmid RefSeq,Homology,NODE_9_length_229533_cov_35.830878_112, 115444 # 115758 # -1 , 115444,115758,-1 ,9_112,9,112,00,ATG,AGGA,5-10bp,0.625,NODE_9_length_229533_cov_35.830878,mobileOG_000368554_NODE_9_length_229533_cov_35.830878
278,mobileOG_000314374|ogt|WP_033647296.1|replication/recombination/repair|NA|Plasmid RefSeq|Homology,NODE_9_length_229533_cov_35.830878_112 # 115444 # 115758 # -1 # ID=9_112;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.625,99.0,217,104,5.11e-74,105,1,104,1,104,mobileOG_000314374,ogt,WP_033647296.1,replication/recombination/repair,NA,Plasmid RefSeq,Homology,NODE_9_length_229533_cov_35.830878_112, 115444 # 115758 # -1 , 115444,115758,-1 ,9_112,9,112,00,ATG,AGGA,5-10bp,0.625,NODE_9_length_229533_cov_35.830878,mobileOG_000314374_NODE_9_length_229533_cov_35.830878
279,mobileOG_000374241|priC|WP_033642112.1|replication/recombination/repair|NA|Plasmid RefSeq|Homology,NODE_9_length_229533_cov_35.830878_144 # 145955 # 146491 # -1 # ID=9_144;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.655,100,322,178,2.98e-113,179,1,178,1,178,mobileOG_000374241,priC,WP_033642112.1,replication/recombination/repair,NA,Plasmid RefSeq,Homology,NODE_9_length_229533_cov_35.830878_144, 145955 # 146491 # -1 , 145955,146491,-1 ,9_144,9,144,00,GTG,GGAG/GAGG,5-10bp,0.655,NODE_9_length_229533_cov_35.830878,mobileOG_000374241_NODE_9_length_229533_cov_35.830878
280,mobileOG_000374240|priC|WP_033637350.1|replication/recombination/repair|NA|Plasmid RefSeq|Homology,NODE_9_length_229533_cov_35.830878_144 # 145955 # 146491 # -1 # ID=9_144;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.655,97.8,316,178,8.19e-111,179,1,178,1,178,mobileOG_000374240,priC,WP_033637350.1,replication/recombination/repair,NA,Plasmid RefSeq,Homology,NODE_9_length_229533_cov_35.830878_144, 145955 # 146491 # -1 , 145955,146491,-1 ,9_144,9,144,00,GTG,GGAG/GAGG,5-10bp,0.655,NODE_9_length_229533_cov_35.830878,mobileOG_000374240_NODE_9_length_229533_cov_35.830878
281,mobileOG_000365592|dnaX|WP_101453443.1|replication/recombination/repair|NA|Plasmid RefSeq|Homology,NODE_9_length_229533_cov_35.830878_147 # 147919 # 149877 # 1 # ID=9_147;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.652,99.7,1201,652,0.0,653,1,652,1,652,mobileOG_000365592,dnaX,WP_101453443.1,replication/recombination/repair,NA,Plasmid RefSeq,Homology,NODE_9_length_229533_cov_35.830878_147, 147919 # 149877 # 1 , 147919,149877,1 ,9_147,9,147,00,ATG,None,None,0.652,NODE_9_length_229533_cov_35.830878,mobileOG_000365592_NODE_9_length_229533_cov_35.830878
282,mobileOG_000365572|dnaX|WP_033647268.1|replication/recombination/repair|NA|Plasmid RefSeq|Homology,NODE_9_length_229533_cov_35.830878_147 # 147919 # 149877 # 1 # ID=9_147;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.652,95.9,1157,652,0.0,653,1,652,1,652,mobileOG_000365572,dnaX,WP_033647268.1,replication/recombination/repair,NA,Plasmid RefSeq,Homology,NODE_9_length_229533_cov_35.830878_147, 147919 # 149877 # 1 , 147919,149877,1 ,9_147,9,147,00,ATG,None,None,0.652,NODE_9_length_229533_cov_35.830878,mobileOG_000365572_NODE_9_length_229533_cov_35.830878
283,mobileOG_000368514|recR|WP_004940263.1|replication/recombination/repair|NA|Plasmid RefSeq|Homology,NODE_9_length_229533_cov_35.830878_149 # 150248 # 150853 # 1 # ID=9_149;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.667,100,402,201,3.31e-144,202,1,201,1,201,mobileOG_000368514,recR,WP_004940263.1,replication/recombination/repair,NA,Plasmid RefSeq,Homology,NODE_9_length_229533_cov_35.830878_149, 150248 # 150853 # 1 , 150248,150853,1 ,9_149,9,149,00,ATG,None,None,0.667,NODE_9_length_229533_cov_35.830878,mobileOG_000368514_NODE_9_length_229533_cov_35.830878
284,mobileOG_000025696|recR|WP_002892177.1|replication/recombination/repair|NA|Plasmid RefSeq|Manual,NODE_9_length_229533_cov_35.830878_149 # 150248 # 150853 # 1 # ID=9_149;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.667,91.5,370,201,2.12e-131,202,1,201,1,201,mobileOG_000025696,recR,WP_002892177.1,replication/recombination/repair,NA,Plasmid RefSeq,Manual,NODE_9_length_229533_cov_35.830878_149, 150248 # 150853 # 1 , 150248,150853,1 ,9_149,9,149,00,ATG,None,None,0.667,NODE_9_length_229533_cov_35.830878,mobileOG_000025696_NODE_9_length_229533_cov_35.830878
285,mobileOG_000295145|recR|WP_006809843.1|replication/recombination/repair|NA|Plasmid RefSeq|Homology,NODE_9_length_229533_cov_35.830878_149 # 150248 # 150853 # 1 # ID=9_149;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.667,91.5,369,201,8.64e-131,202,1,201,1,201,mobileOG_000295145,recR,WP_006809843.1,replication/recombination/repair,NA,Plasmid RefSeq,Homology,NODE_9_length_229533_cov_35.830878_149, 150248 # 150853 # 1 , 150248,150853,1 ,9_149,9,149,00,ATG,None,None,0.667,NODE_9_length_229533_cov_35.830878,mobileOG_000295145_NODE_9_length_229533_cov_35.830878
286,mobileOG_000025590|recR|A0A192CI29|replication/recombination/repair|NA|Plasmid RefSeq|Manual,NODE_9_length_229533_cov_35.830878_149 # 150248 # 150853 # 1 # ID=9_149;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.667,90.5,367,201,3.52e-130,202,1,201,1,201,mobileOG_000025590,recR,A0A192CI29,replication/recombination/repair,NA,Plasmid RefSeq,Manual,NODE_9_length_229533_cov_35.830878_149, 150248 # 150853 # 1 , 150248,150853,1 ,9_149,9,149,00,ATG,None,None,0.667,NODE_9_length_229533_cov_35.830878,mobileOG_000025590_NODE_9_length_229533_cov_35.830878
287,mobileOG_000025506|recR|A0A0A5T261|replication/recombination/repair|NA|Plasmid RefSeq|Manual,NODE_9_length_229533_cov_35.830878_149 # 150248 # 150853 # 1 # ID=9_149;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.667,90.5,367,201,5.00e-130,202,1,201,1,201,mobileOG_000025506,recR,A0A0A5T261,replication/recombination/repair,NA,Plasmid RefSeq,Manual,NODE_9_length_229533_cov_35.830878_149, 150248 # 150853 # 1 , 150248,150853,1 ,9_149,9,149,00,ATG,None,None,0.667,NODE_9_length_229533_cov_35.830878,mobileOG_000025506_NODE_9_length_229533_cov_35.830878
288,mobileOG_000556803|NA:Keyword|A0A2S4XFV4|transfer|NA|GPD|Keyword Search,NODE_9_length_229533_cov_35.830878_170 # 179143 # 179949 # -1 # ID=9_170;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.664,96.3,512,268,2.02e-185,269,1,268,1,268,mobileOG_000556803,NA:Keyword,A0A2S4XFV4,transfer,NA,GPD,Keyword Search,NODE_9_length_229533_cov_35.830878_170, 179143 # 179949 # -1 , 179143,179949,-1 ,9_170,9,170,00,ATG,AGGAG,5-10bp,0.664,NODE_9_length_229533_cov_35.830878,mobileOG_000556803_NODE_9_length_229533_cov_35.830878
289,"mobileOG_000368513|qmcA|WP_004940203.1|phage|lysis/lysogeny,regulation|Multiple|Homology",NODE_9_length_229533_cov_35.830878_174 # 183764 # 184669 # -1 # ID=9_174;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.616,100,459,301,1.86e-163,302,1,301,1,301,mobileOG_000368513,qmcA,WP_004940203.1,phage,"lysis/lysogeny,regulation",Multiple,Homology,NODE_9_length_229533_cov_35.830878_174, 183764 # 184669 # -1 , 183764,184669,-1 ,9_174,9,174,00,ATG,AGGAG,5-10bp,0.616,NODE_9_length_229533_cov_35.830878,mobileOG_000368513_NODE_9_length_229533_cov_35.830878
290,mobileOG_000189141|dam|A0A221FP73|stability/transfer/defense|NA|GPD|Homology,NODE_9_length_229533_cov_35.830878_208 # 220545 # 221192 # -1 # ID=9_208;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.585,95.3,431,215,5.04e-155,216,1,215,1,215,mobileOG_000189141,dam,A0A221FP73,stability/transfer/defense,NA,GPD,Homology,NODE_9_length_229533_cov_35.830878_208, 220545 # 221192 # -1 , 220545,221192,-1 ,9_208,9,208,00,ATG,None,None,0.585,NODE_9_length_229533_cov_35.830878,mobileOG_000189141_NODE_9_length_229533_cov_35.830878
291,mobileOG_000193218|dam|A0A221FP73|stability/transfer/defense|NA|GPD|Homology,NODE_9_length_229533_cov_35.830878_208 # 220545 # 221192 # -1 # ID=9_208;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.585,95.3,429,215,2.05e-154,216,1,215,1,215,mobileOG_000193218,dam,A0A221FP73,stability/transfer/defense,NA,GPD,Homology,NODE_9_length_229533_cov_35.830878_208, 220545 # 221192 # -1 , 220545,221192,-1 ,9_208,9,208,00,ATG,None,None,0.585,NODE_9_length_229533_cov_35.830878,mobileOG_000193218_NODE_9_length_229533_cov_35.830878
292,mobileOG_000243301|dam|A0A5C7D783|stability/transfer/defense|NA|GPD|Homology,NODE_9_length_229533_cov_35.830878_208 # 220545 # 221192 # -1 # ID=9_208;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.585,95.8,429,215,2.92e-154,216,1,215,1,215,mobileOG_000243301,dam,A0A5C7D783,stability/transfer/defense,NA,GPD,Homology,NODE_9_length_229533_cov_35.830878_208, 220545 # 221192 # -1 , 220545,221192,-1 ,9_208,9,208,00,ATG,None,None,0.585,NODE_9_length_229533_cov_35.830878,mobileOG_000243301_NODE_9_length_229533_cov_35.830878
293,mobileOG_000753638|NA:Keyword|WP_033649126.1|stability/transfer/defense|NA|Plasmid RefSeq|Keyword Search,NODE_10_length_224571_cov_37.916813_17 # 16083 # 17426 # 1 # ID=10_17;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.606,94.6,838,447,2.54e-308,448,1,447,1,447,mobileOG_000753638,NA:Keyword,WP_033649126.1,stability/transfer/defense,NA,Plasmid RefSeq,Keyword Search,NODE_10_length_224571_cov_37.916813_17, 16083 # 17426 # 1 , 16083,17426,1 ,10_17,10,17,00,ATG,None,None,0.606,NODE_10_length_224571_cov_37.916813,mobileOG_000753638_NODE_10_length_224571_cov_37.916813
294,mobileOG_000301582|radA|WP_025159617.1|replication/recombination/repair|competence|Plasmid RefSeq|Homology,NODE_10_length_224571_cov_37.916813_20 # 19219 # 20604 # 1 # ID=10_20;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.648,99.3,893,461,0.0,462,1,461,1,461,mobileOG_000301582,radA,WP_025159617.1,replication/recombination/repair,competence,Plasmid RefSeq,Homology,NODE_10_length_224571_cov_37.916813_20, 19219 # 20604 # 1 , 19219,20604,1 ,10_20,10,20,00,GTG,GGAG/GAGG,5-10bp,0.648,NODE_10_length_224571_cov_37.916813,mobileOG_000301582_NODE_10_length_224571_cov_37.916813
295,mobileOG_000025504|radA|A0A0H3JJ52|replication/recombination/repair|NA|Plasmid RefSeq|Manual,NODE_10_length_224571_cov_37.916813_20 # 19219 # 20604 # 1 # ID=10_20;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.648,91.7,830,460,1.64e-304,462,1,458,1,458,mobileOG_000025504,radA,A0A0H3JJ52,replication/recombination/repair,NA,Plasmid RefSeq,Manual,NODE_10_length_224571_cov_37.916813_20, 19219 # 20604 # 1 , 19219,20604,1 ,10_20,10,20,00,GTG,GGAG/GAGG,5-10bp,0.648,NODE_10_length_224571_cov_37.916813,mobileOG_000025504_NODE_10_length_224571_cov_37.916813
296,mobileOG_000334077|radA|WP_001029696.1|replication/recombination/repair|competence|Plasmid RefSeq|Homology,NODE_10_length_224571_cov_37.916813_20 # 19219 # 20604 # 1 # ID=10_20;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.648,91.5,828,460,6.67e-304,462,1,458,1,458,mobileOG_000334077,radA,WP_001029696.1,replication/recombination/repair,competence,Plasmid RefSeq,Homology,NODE_10_length_224571_cov_37.916813_20, 19219 # 20604 # 1 , 19219,20604,1 ,10_20,10,20,00,GTG,GGAG/GAGG,5-10bp,0.648,NODE_10_length_224571_cov_37.916813,mobileOG_000334077_NODE_10_length_224571_cov_37.916813
297,mobileOG_000336472|radA|WP_101416475.1|replication/recombination/repair|competence|Plasmid RefSeq|Homology,NODE_10_length_224571_cov_37.916813_20 # 19219 # 20604 # 1 # ID=10_20;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.648,90.6,818,460,6.10e-300,462,1,458,1,458,mobileOG_000336472,radA,WP_101416475.1,replication/recombination/repair,competence,Plasmid RefSeq,Homology,NODE_10_length_224571_cov_37.916813_20, 19219 # 20604 # 1 , 19219,20604,1 ,10_20,10,20,00,GTG,GGAG/GAGG,5-10bp,0.648,NODE_10_length_224571_cov_37.916813,mobileOG_000336472_NODE_10_length_224571_cov_37.916813
298,"mobileOG_000281499|dnaK|WP_004932972.1|phage|infection,regulation|Plasmid RefSeq|Homology",NODE_10_length_224571_cov_37.916813_47 # 50680 # 52593 # 1 # ID=10_47;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.576,99.7,1197,637,0.0,638,1,637,1,637,mobileOG_000281499,dnaK,WP_004932972.1,phage,"infection,regulation",Plasmid RefSeq,Homology,NODE_10_length_224571_cov_37.916813_47, 50680 # 52593 # 1 , 50680,52593,1 ,10_47,10,47,00,ATG,GGAG/GAGG,5-10bp,0.576,NODE_10_length_224571_cov_37.916813,mobileOG_000281499_NODE_10_length_224571_cov_37.916813
299,"mobileOG_000281490|dnaK|WP_000516135.1|phage|infection,regulation|Multiple|Homology",NODE_10_length_224571_cov_37.916813_47 # 50680 # 52593 # 1 # ID=10_47;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.576,91.3,1095,638,0.0,638,1,638,1,637,mobileOG_000281490,dnaK,WP_000516135.1,phage,"infection,regulation",Multiple,Homology,NODE_10_length_224571_cov_37.916813_47, 50680 # 52593 # 1 , 50680,52593,1 ,10_47,10,47,00,ATG,GGAG/GAGG,5-10bp,0.576,NODE_10_length_224571_cov_37.916813,mobileOG_000281490_NODE_10_length_224571_cov_37.916813
300,"mobileOG_000281497|dnaK|WP_004146997.1|phage|infection,regulation|Plasmid RefSeq|Homology",NODE_10_length_224571_cov_37.916813_47 # 50680 # 52593 # 1 # ID=10_47;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.576,90.5,1090,638,0.0,638,1,638,1,637,mobileOG_000281497,dnaK,WP_004146997.1,phage,"infection,regulation",Plasmid RefSeq,Homology,NODE_10_length_224571_cov_37.916813_47, 50680 # 52593 # 1 , 50680,52593,1 ,10_47,10,47,00,ATG,GGAG/GAGG,5-10bp,0.576,NODE_10_length_224571_cov_37.916813,mobileOG_000281497_NODE_10_length_224571_cov_37.916813
301,mobileOG_000332824|dnaJ|WP_033637051.1|replication/recombination/repair|NA|Plasmid RefSeq|Homology,NODE_10_length_224571_cov_37.916813_48 # 52700 # 53824 # 1 # ID=10_48;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.609,99.7,654,374,4.22e-238,375,1,374,1,374,mobileOG_000332824,dnaJ,WP_033637051.1,replication/recombination/repair,NA,Plasmid RefSeq,Homology,NODE_10_length_224571_cov_37.916813_48, 52700 # 53824 # 1 , 52700,53824,1 ,10_48,10,48,00,ATG,GGA/GAG/AGG,11-12bp,0.609,NODE_10_length_224571_cov_37.916813,mobileOG_000332824_NODE_10_length_224571_cov_37.916813
302,mobileOG_000347821|polB|WP_060438125.1|replication/recombination/repair|NA|Plasmid RefSeq|Homology,NODE_10_length_224571_cov_37.916813_80 # 92604 # 94970 # -1 # ID=10_80;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=3-4bp;gc_cont=0.635,98.0,1584,788,0.0,789,1,788,1,788,mobileOG_000347821,polB,WP_060438125.1,replication/recombination/repair,NA,Plasmid RefSeq,Homology,NODE_10_length_224571_cov_37.916813_80, 92604 # 94970 # -1 , 92604,94970,-1 ,10_80,10,80,00,ATG,GGA/GAG/AGG,3-4bp,0.635,NODE_10_length_224571_cov_37.916813,mobileOG_000347821_NODE_10_length_224571_cov_37.916813
303,mobileOG_000368504|ftsZ|WP_004932757.1|replication/recombination/repair|NA|Plasmid RefSeq|Homology,NODE_10_length_224571_cov_37.916813_115 # 136236 # 137390 # 1 # ID=10_115;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.598,100,729,384,1.77e-267,385,1,384,1,384,mobileOG_000368504,ftsZ,WP_004932757.1,replication/recombination/repair,NA,Plasmid RefSeq,Homology,NODE_10_length_224571_cov_37.916813_115, 136236 # 137390 # 1 , 136236,137390,1 ,10_115,10,115,00,ATG,GGAG/GAGG,5-10bp,0.598,NODE_10_length_224571_cov_37.916813,mobileOG_000368504_NODE_10_length_224571_cov_37.916813
304,mobileOG_000326016|ftsZ|WP_002888628.1|replication/recombination/repair|NA|Plasmid RefSeq|Homology,NODE_10_length_224571_cov_37.916813_115 # 136236 # 137390 # 1 # ID=10_115;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.598,96.1,693,383,5.12e-253,385,1,383,1,384,mobileOG_000326016,ftsZ,WP_002888628.1,replication/recombination/repair,NA,Plasmid RefSeq,Homology,NODE_10_length_224571_cov_37.916813_115, 136236 # 137390 # 1 , 136236,137390,1 ,10_115,10,115,00,ATG,GGAG/GAGG,5-10bp,0.598,NODE_10_length_224571_cov_37.916813,mobileOG_000326016_NODE_10_length_224571_cov_37.916813
305,mobileOG_000331629|ftsZ|WP_000462776.1|replication/recombination/repair|NA|Plasmid RefSeq|Homology,NODE_10_length_224571_cov_37.916813_115 # 136236 # 137390 # 1 # ID=10_115;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.598,95.3,689,383,1.71e-251,385,1,383,1,384,mobileOG_000331629,ftsZ,WP_000462776.1,replication/recombination/repair,NA,Plasmid RefSeq,Homology,NODE_10_length_224571_cov_37.916813_115, 136236 # 137390 # 1 , 136236,137390,1 ,10_115,10,115,00,ATG,GGAG/GAGG,5-10bp,0.598,NODE_10_length_224571_cov_37.916813,mobileOG_000331629_NODE_10_length_224571_cov_37.916813
306,mobileOG_000368556|mazG|WP_033649234.1|stability/transfer/defense|regulation|Plasmid RefSeq|Homology,NODE_10_length_224571_cov_37.916813_142 # 167197 # 167991 # 1 # ID=10_142;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.608,96.6,498,264,4.57e-180,265,1,263,1,263,mobileOG_000368556,mazG,WP_033649234.1,stability/transfer/defense,regulation,Plasmid RefSeq,Homology,NODE_10_length_224571_cov_37.916813_142, 167197 # 167991 # 1 , 167197,167991,1 ,10_142,10,142,00,ATG,GGA/GAG/AGG,5-10bp,0.608,NODE_10_length_224571_cov_37.916813,mobileOG_000368556_NODE_10_length_224571_cov_37.916813
307,mobileOG_000282667|mutS|WP_101456629.1|replication/recombination/repair|NA|Plasmid RefSeq|Homology,NODE_10_length_224571_cov_37.916813_176 # 203974 # 206529 # -1 # ID=10_176;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.638,98.8,1610,853,0.0,852,11,853,9,851,mobileOG_000282667,mutS,WP_101456629.1,replication/recombination/repair,NA,Plasmid RefSeq,Homology,NODE_10_length_224571_cov_37.916813_176, 203974 # 206529 # -1 , 203974,206529,-1 ,10_176,10,176,00,ATG,GGA/GAG/AGG,11-12bp,0.638,NODE_10_length_224571_cov_37.916813,mobileOG_000282667_NODE_10_length_224571_cov_37.916813
308,mobileOG_000333655|ygaD|WP_033649270.1|transfer|competence|Plasmid RefSeq|Homology,NODE_10_length_224571_cov_37.916813_188 # 218650 # 219138 # 1 # ID=10_188;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=3-4bp;gc_cont=0.658,97.5,300,162,8.83e-105,163,1,162,1,162,mobileOG_000333655,ygaD,WP_033649270.1,transfer,competence,Plasmid RefSeq,Homology,NODE_10_length_224571_cov_37.916813_188, 218650 # 219138 # 1 , 218650,219138,1 ,10_188,10,188,00,ATG,GGAGG,3-4bp,0.658,NODE_10_length_224571_cov_37.916813,mobileOG_000333655_NODE_10_length_224571_cov_37.916813
309,mobileOG_000023828|recA|WP_004932541.1|replication/recombination/repair|NA|Plasmid RefSeq|Manual,NODE_10_length_224571_cov_37.916813_189 # 219250 # 220314 # 1 # ID=10_189;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.577,100,685,354,8.21e-251,355,1,354,1,354,mobileOG_000023828,recA,WP_004932541.1,replication/recombination/repair,NA,Plasmid RefSeq,Manual,NODE_10_length_224571_cov_37.916813_189, 219250 # 220314 # 1 , 219250,220314,1 ,10_189,10,189,00,ATG,AGGAG,5-10bp,0.577,NODE_10_length_224571_cov_37.916813,mobileOG_000023828_NODE_10_length_224571_cov_37.916813
310,mobileOG_000191114|recA|A0A447LSS3|replication/recombination/repair|NA|GPD|Homology,NODE_10_length_224571_cov_37.916813_189 # 219250 # 220314 # 1 # ID=10_189;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.577,90.4,625,354,3.42e-227,355,1,354,1,354,mobileOG_000191114,recA,A0A447LSS3,replication/recombination/repair,NA,GPD,Homology,NODE_10_length_224571_cov_37.916813_189, 219250 # 220314 # 1 , 219250,220314,1 ,10_189,10,189,00,ATG,AGGAG,5-10bp,0.577,NODE_10_length_224571_cov_37.916813,mobileOG_000191114_NODE_10_length_224571_cov_37.916813
311,mobileOG_000282617|recA|WP_004155913.1|replication/recombination/repair|NA|Plasmid RefSeq|Homology,NODE_10_length_224571_cov_37.916813_189 # 219250 # 220314 # 1 # ID=10_189;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.577,94.2,604,355,5.99e-219,355,1,329,1,329,mobileOG_000282617,recA,WP_004155913.1,replication/recombination/repair,NA,Plasmid RefSeq,Homology,NODE_10_length_224571_cov_37.916813_189, 219250 # 220314 # 1 , 219250,220314,1 ,10_189,10,189,00,ATG,AGGAG,5-10bp,0.577,NODE_10_length_224571_cov_37.916813,mobileOG_000282617_NODE_10_length_224571_cov_37.916813
312,mobileOG_000288450|recA|A0A422XBN5|replication/recombination/repair|NA|Plasmid RefSeq|Homology,NODE_10_length_224571_cov_37.916813_189 # 219250 # 220314 # 1 # ID=10_189;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.577,92.4,600,352,2.54e-217,355,1,331,1,331,mobileOG_000288450,recA,A0A422XBN5,replication/recombination/repair,NA,Plasmid RefSeq,Homology,NODE_10_length_224571_cov_37.916813_189, 219250 # 220314 # 1 , 219250,220314,1 ,10_189,10,189,00,ATG,AGGAG,5-10bp,0.577,NODE_10_length_224571_cov_37.916813,mobileOG_000288450_NODE_10_length_224571_cov_37.916813
313,mobileOG_000023825|recA|WP_002914769.1|replication/recombination/repair|NA|Plasmid RefSeq|Manual,NODE_10_length_224571_cov_37.916813_189 # 219250 # 220314 # 1 # ID=10_189;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.577,92.1,598,352,1.03e-216,355,1,331,1,331,mobileOG_000023825,recA,WP_002914769.1,replication/recombination/repair,NA,Plasmid RefSeq,Manual,NODE_10_length_224571_cov_37.916813_189, 219250 # 220314 # 1 , 219250,220314,1 ,10_189,10,189,00,ATG,AGGAG,5-10bp,0.577,NODE_10_length_224571_cov_37.916813,mobileOG_000023825_NODE_10_length_224571_cov_37.916813
314,mobileOG_000319971|recX|WP_033649272.1|replication/recombination/repair|NA|Plasmid RefSeq|Homology,NODE_10_length_224571_cov_37.916813_190 # 220372 # 220890 # 1 # ID=10_190;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.574,95.9,328,170,9.12e-116,173,1,170,2,172,mobileOG_000319971,recX,WP_033649272.1,replication/recombination/repair,NA,Plasmid RefSeq,Homology,NODE_10_length_224571_cov_37.916813_190, 220372 # 220890 # 1 , 220372,220890,1 ,10_190,10,190,00,ATG,GGA/GAG/AGG,5-10bp,0.574,NODE_10_length_224571_cov_37.916813,mobileOG_000319971_NODE_10_length_224571_cov_37.916813
315,mobileOG_000365508|dam_1|WP_047573438.1|stability/transfer/defense|NA|Plasmid RefSeq|Homology,NODE_11_length_182894_cov_40.286456_44 # 43107 # 43814 # -1 # ID=11_44;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.554,98.7,468,270,1.93e-168,236,36,270,1,235,mobileOG_000365508,dam_1,WP_047573438.1,stability/transfer/defense,NA,Plasmid RefSeq,Homology,NODE_11_length_182894_cov_40.286456_44, 43107 # 43814 # -1 , 43107,43814,-1 ,11_44,11,44,00,GTG,GGA/GAG/AGG,5-10bp,0.554,NODE_11_length_182894_cov_40.286456,mobileOG_000365508_NODE_11_length_182894_cov_40.286456
